Date,Domestic_Aviation,Ground_Transport,Industry,International_Aviation,Power,Residential,snp_500
2025-03-12,0.476267,4.20901,2.55283,0.214726,3.02221,2.04224,5599.2998046875
2025-03-13,0.491066,4.47774,2.76199,0.22103,3.26983,2.11445,5521.52001953125
2025-03-14,0.491368,4.53392,2.59313,0.219635,3.06992,1.95596,5638.93994140625
2025-03-17,0.471609,3.9391,2.43535,0.22141,2.88313,2.33529,5675.1201171875
2025-03-18,0.48864,3.35208,2.45613,0.21805,2.90774,2.24203,5614.66015625
2025-03-19,0.473962,4.21388,2.37934,0.212977,2.81683,1.80183,5675.2900390625
2025-03-20,0.499125,4.51723,2.4403,0.223773,2.889,2.40452,5662.89013671875
2025-03-21,0.510527,4.56157,2.72871,0.210035,3.23043,2.865,5667.56005859375
2025-03-24,0.469451,4.05194,2.39839,0.222796,2.83938,2.05406,5767.56982421875
2025-03-25,0.495139,3.32987,2.75965,0.216786,3.26706,1.82684,5776.64990234375
2025-03-26,0.48939,4.35193,2.89594,0.21192,3.42841,2.06692,5712.2001953125
2025-03-27,0.500747,4.58599,2.78617,0.218689,3.29846,2.02126,5693.31005859375
2025-03-28,0.503311,4.60568,2.61745,0.222888,3.09872,1.31887,5580.93994140625
2025-03-31,0.447669,3.82255,2.57089,0.227673,3.0436,1.68621,5611.85009765625
2025-04-01,0.484624,2.85039,2.95883,0.225725,3.39111,2.78161,5633.06982421875
2025-04-02,0.461726,4.13843,2.61738,0.220161,2.99977,2.63244,5670.97021484375
2025-04-03,0.467703,4.56617,2.93105,0.225049,3.35927,1.90548,5396.52001953125
2025-04-04,0.494715,4.60755,3.10993,0.233738,3.56428,1.92296,5074.080078125
2025-04-07,0.465105,4.01579,2.86107,0.225814,3.27907,2.91389,5062.25
2025-04-08,0.487433,3.397,2.94918,0.229493,3.38005,3.36859,4982.77001953125
2025-04-09,0.485945,4.13523,2.6814,0.219943,3.07315,2.94644,5456.89990234375
2025-04-10,0.498791,4.72248,2.77684,0.229508,3.18253,2.25165,5268.0498046875
2025-04-11,0.504076,4.73278,2.81297,0.230452,3.22394,2.34277,5363.35986328125
2025-04-14,0.473181,4.10304,2.26718,0.230439,2.59841,1.15322,5405.97021484375
2025-04-15,0.479277,3.49901,2.51182,0.22902,2.87879,1.47842,5396.6298828125
2025-04-16,0.478492,4.45484,2.59123,0.219963,2.9698,2.13584,5275.7001953125
2025-04-17,0.497173,4.71868,2.45412,0.230588,2.81266,1.85064,5282.7001953125
2025-04-21,0.474033,4.08773,2.4169,0.234495,2.77,1.2053,5158.2001953125
2025-04-22,0.483656,3.45365,2.69179,0.224518,3.08505,0.974452,5287.759765625
2025-04-23,0.469583,4.43395,2.77667,0.223548,3.18233,0.754065,5375.85986328125
2025-04-24,0.485961,4.67766,2.84432,0.228976,3.25986,0.687474,5484.77001953125
2025-04-25,0.503114,4.72561,2.89471,0.229911,3.31761,0.767475,5525.2099609375
2025-04-28,0.466228,4.08786,2.29368,0.22948,2.62878,0.875957,5528.75
2025-04-29,0.478951,3.62825,2.43629,0.224275,2.79222,0.526166,5560.830078125
2025-04-30,0.458182,4.48797,2.71458,0.220113,3.11117,0.871473,5569.06005859375
2025-05-01,0.491608,4.62469,2.6185,0.226658,3.373,1.49344,5604.14013671875
2025-05-02,0.482665,4.69553,2.71396,0.225999,3.49596,1.30615,5686.669921875
2025-05-05,0.452761,4.04114,2.15815,0.224703,2.78,2.06321,5650.3798828125
2025-05-06,0.451464,3.52666,2.48425,0.21658,3.20006,1.75757,5606.91015625
2025-05-07,0.467118,4.39899,2.64777,0.216182,3.41071,1.21489,5631.27978515625
2025-05-08,0.488978,4.63344,2.65477,0.222465,3.41972,1.31905,5663.93994140625
2025-05-09,0.492494,4.70492,2.7778,0.227999,3.5782,1.84962,5659.91015625
2025-05-12,0.459311,4.24046,2.24465,0.231311,2.89143,0.700779,5844.18994140625
2025-05-13,0.468477,3.59094,2.59403,0.228141,3.34148,0.663157,5886.5498046875
2025-05-14,0.45443,4.4048,2.63691,0.219421,3.39671,0.863332,5892.580078125
2025-05-15,0.486243,4.65734,2.76093,0.233344,3.55647,0.652129,5916.93017578125
2025-05-16,0.486802,4.68755,2.87097,0.229711,3.69821,0.611448,5958.3798828125
2025-05-19,0.464096,4.13742,2.282,0.235575,2.93953,1.67627,5963.60009765625
2025-05-20,0.473239,3.57484,2.52607,0.230313,3.25393,2.08329,5940.4599609375
2025-05-21,0.469064,4.43755,2.71079,0.223853,3.49188,2.07238,5844.60986328125
2025-05-22,0.4925,4.64615,2.69069,0.236912,3.46599,2.30158,5842.009765625
2025-05-23,0.506868,4.69185,2.67909,0.237221,3.45105,2.23025,5802.81982421875
2025-05-27,0.449723,3.19471,2.44854,0.237454,3.15407,1.03152,5921.5400390625
2025-05-28,0.469051,2.80604,2.74374,0.226219,3.53432,1.109,5888.5498046875
2025-05-29,0.494177,4.42418,2.89261,0.244089,3.7261,0.87581,5912.169921875
2025-05-30,0.5019,4.58913,2.85371,0.240059,3.67598,0.377101,5911.68994140625
2025-06-02,0.470486,4.25832,2.02429,0.23631,3.23795,3.49117,5935.93994140625
2025-06-03,0.473327,3.64697,2.09332,0.237841,3.34837,1.61435,5970.3701171875
2025-06-04,0.470542,4.55443,2.24208,0.233103,3.58632,1.4016,5970.81005859375
2025-06-05,0.491326,4.78153,2.59299,0.244868,4.1476,1.42879,5939.2998046875
2025-06-06,0.501179,4.8105,2.71108,0.243409,4.3365,0.999168,6000.35986328125
2025-06-09,0.472501,4.17907,2.29903,0.244912,3.67741,1.63628,6005.8798828125
2025-06-10,0.488638,3.62181,2.5705,0.243911,4.11163,1.15694,6038.81005859375
2025-06-11,0.48378,4.49482,2.5963,0.23988,4.15289,0.553038,6022.240234375
2025-06-12,0.499681,4.72975,2.63415,0.247026,4.21345,0.802466,6045.259765625
2025-06-13,0.512138,4.77375,2.72636,0.240963,4.36094,1.54427,5976.97021484375
2025-06-16,0.478771,4.22461,2.46639,0.245244,3.94511,0.90351,6033.10986328125
2025-06-17,0.488354,3.53482,2.75269,0.240676,4.40306,0.579201,5982.72021484375
2025-06-18,0.486561,4.3729,2.85756,0.242929,4.5708,0.369471,5980.8701171875
2025-06-20,0.513143,4.46601,2.85958,0.242156,4.57403,0.742906,5967.83984375
2025-06-23,0.491386,4.09132,2.81285,0.243186,4.49928,0.786898,6025.169921875
2025-06-24,0.493629,3.51947,3.39367,0.246033,5.42833,0.471687,6092.18017578125
2025-06-25,0.485013,4.42653,3.56527,0.23306,5.70281,0.49933,6092.16015625
2025-06-26,0.501332,4.68385,3.42118,0.249481,5.47234,0.601961,6141.02001953125
2025-06-27,0.509349,4.79385,3.25729,0.246046,5.21018,0.486112,6173.06982421875
2025-06-30,0.472847,4.15503,2.97432,0.248529,4.75757,0.213585,6204.9501953125
2025-07-01,0.470259,3.66445,2.57393,0.244091,5.26776,0.805845,6198.009765625
2025-07-02,0.477176,4.52173,2.61861,0.241529,5.35921,0.784549,6227.419921875
2025-07-03,0.495184,4.65541,2.50425,0.24723,5.12517,1.12763,6279.35009765625
2025-07-07,0.480567,3.58859,2.49146,0.246302,5.09898,0.852039,6229.97998046875
2025-07-08,0.49261,3.31088,2.73095,0.245243,5.58913,0.7073,6225.52001953125
2025-07-09,0.480668,4.43836,2.74423,0.236915,5.6163,0.745137,6263.259765625
2025-07-10,0.506245,4.77363,2.62305,0.254772,5.36829,0.698252,6280.4599609375
2025-07-11,0.51472,4.81073,2.51771,0.244191,5.1527,0.576973,6259.75
2025-07-14,0.470258,4.14953,2.51716,0.246214,5.15159,0.594474,6268.56005859375
2025-07-15,0.484991,3.56889,2.65505,0.246951,5.43378,0.889314,6243.759765625
2025-07-16,0.487105,4.5005,2.63354,0.240154,5.38976,1.41963,6263.7001953125
2025-07-17,0.511222,4.75378,2.69638,0.249265,5.51836,1.97916,6297.35986328125
2025-07-18,0.52209,4.83327,2.66744,0.246323,5.45914,1.06016,6296.7900390625
2025-07-21,0.47564,4.20436,2.41547,0.24484,4.94347,1.16222,6305.60009765625
2025-07-22,0.497412,3.66043,2.51161,0.249143,5.14022,1.25325,6309.6201171875
2025-07-23,0.494087,4.49967,2.46848,0.242326,5.05195,1.05415,6358.91015625
2025-07-24,0.513471,4.75851,2.51061,0.249105,5.13818,0.826149,6363.35009765625
2025-07-25,0.510714,4.83327,2.69803,0.24835,5.52176,0.988323,6388.64013671875
2025-07-28,0.47956,4.18851,2.54588,0.247656,5.21036,0.517117,6389.77001953125
2025-07-29,0.503229,3.64163,2.77823,0.251582,5.68588,0.283567,6370.85986328125
2025-07-30,0.479398,4.48415,2.86877,0.236918,5.87118,0.592503,6362.89990234375
2025-07-31,0.494415,4.74313,2.78576,0.248856,5.70129,0.711352,6339.39013671875
2025-08-01,0.506686,4.57992,2.85009,0.246604,5.22102,0.54636,6238.009765625
2025-08-04,0.485253,4.01147,2.2765,0.251588,4.17027,0.417967,6329.93994140625
2025-08-05,0.493612,3.44084,2.54992,0.246211,4.67114,0.307427,6299.18994140625
2025-08-06,0.47419,4.2709,2.51262,0.238123,4.60281,0.164884,6345.06005859375
2025-08-07,0.491727,4.52334,2.62058,0.247845,4.80057,0.243852,6340.0
2025-08-08,0.51194,4.59473,2.68325,0.247219,4.91539,0.445362,6389.4501953125
2025-08-11,0.482473,3.98625,2.66916,0.248834,4.88957,0.42749,6373.4501953125
2025-08-12,0.471802,3.48098,3.04849,0.247202,5.58446,0.317958,6445.759765625
2025-08-13,0.456007,4.35347,3.15073,0.238541,5.77174,0.243,6466.580078125
2025-08-14,0.488867,4.5965,3.00857,0.248609,5.51133,0.242794,6468.5400390625
2025-08-15,0.509899,4.64864,2.88103,0.250237,5.2777,0.21326,6449.7998046875
2025-08-18,0.469931,4.10464,2.75281,0.244806,5.04281,0.488262,6449.14990234375
2025-08-19,0.467004,3.59907,2.94638,0.238415,5.39741,0.518221,6411.3701171875
2025-08-20,0.44554,4.47107,2.99593,0.2338,5.48816,0.927564,6395.77978515625
2025-08-21,0.484891,4.64792,2.89774,0.246851,5.30829,1.27285,6370.169921875
2025-08-22,0.499025,4.67981,2.82231,0.241952,5.17013,0.147311,6466.91015625
2025-08-25,0.464105,4.08099,2.35603,0.247193,4.31596,2.25974,6439.31982421875
2025-08-26,0.458004,3.48458,2.46152,0.243092,4.50919,2.94522,6465.93994140625
2025-08-27,0.449221,4.45334,2.34108,0.230296,4.28856,2.87419,6481.39990234375
2025-08-28,0.476856,4.68274,2.22858,0.246339,4.08248,2.13526,6501.85986328125
2025-08-29,0.48788,4.72401,2.30915,0.241785,4.23008,2.7987,6460.259765625
2025-09-02,0.430226,3.4097,2.60738,0.239223,4.03254,0.230313,6415.5400390625
2025-09-03,0.440662,2.93614,2.86971,0.228991,4.43826,0.431836,6448.259765625
2025-09-04,0.455264,4.64786,2.77792,0.237441,4.2963,1.91528,6502.080078125
2025-09-05,0.472913,4.77852,2.68993,0.232197,4.1602,2.02045,6481.5
2025-09-08,0.453722,4.07653,2.32266,0.237419,3.5922,3.36734,6495.14990234375
2025-09-09,0.446914,3.45098,2.26527,0.233768,3.50344,2.26399,6512.60986328125
2025-09-10,0.433975,4.54675,2.42566,0.221763,3.7515,1.12187,6532.0400390625
2025-09-11,0.470355,4.73504,2.60344,0.236747,4.02645,0.65268,6587.47021484375
2025-09-12,0.49397,4.73526,2.60761,0.231759,4.0329,0.577123,6584.2900390625
2025-09-15,0.459165,4.09738,2.54523,0.237334,3.93642,0.638083,6615.27978515625
2025-09-16,0.455255,3.53472,2.85552,0.229944,4.4163,0.521643,6606.759765625
2025-09-17,0.438747,4.54006,2.91297,0.222479,4.50517,0.90582,6600.35009765625
2025-09-18,0.473352,4.73782,2.9972,0.236613,4.63544,0.582857,6631.9599609375
2025-09-19,0.488772,4.77316,3.08751,0.229949,4.77511,0.556158,6664.35986328125
2025-09-22,0.453698,4.1567,2.66973,0.23283,4.12898,1.47544,6693.75
2025-09-23,0.453362,3.64763,2.92211,0.221307,4.5193,1.00881,6656.919921875
2025-09-24,0.433942,4.53459,3.04139,0.217531,4.70377,0.818288,6637.97021484375
2025-09-25,0.468424,4.73434,3.08011,0.23004,4.76365,0.791739,6604.72021484375
2025-09-26,0.492094,4.79803,2.99576,0.229097,4.6332,0.727456,6643.7001953125
2025-09-29,0.460979,4.21179,2.49606,0.237288,3.86038,0.787264,6661.2099609375
2025-09-30,0.458186,3.63519,2.77729,0.230784,4.29532,1.07257,6688.4599609375
2025-10-01,0.444455,4.45408,2.96718,0.223157,4.14748,0.350357,6711.2001953125
2025-10-02,0.479451,4.66207,2.82533,0.227502,3.94921,0.641359,6715.35009765625
2025-10-03,0.495289,4.68082,2.8916,0.226553,4.04183,0.538323,6715.7900390625
2025-10-06,0.458686,4.04767,2.53913,0.226418,3.54917,0.406632,6740.27978515625
2025-10-07,0.469903,3.55753,3.17282,0.222929,4.43493,0.446722,6714.58984375
2025-10-08,0.459624,4.43215,3.24842,0.215664,4.54059,0.7737,6753.72021484375
2025-10-09,0.487313,4.63407,2.99133,0.228102,4.18123,1.38397,6735.10986328125
2025-10-10,0.503163,4.59056,2.79014,0.225512,3.90002,1.54436,6552.509765625
2025-10-13,0.460909,4.04411,2.35592,0.234275,3.29306,1.19503,6654.72021484375
2025-10-14,0.47787,3.55081,2.75628,0.226909,3.85268,1.31712,6644.31005859375
2025-10-15,0.473668,4.20919,2.74808,0.217544,3.84123,1.31849,6671.06005859375
2025-10-16,0.492977,4.64919,2.66424,0.234309,3.72403,1.62629,6629.06982421875
2025-10-17,0.514844,4.73713,2.41272,0.232047,3.37247,1.53119,6664.009765625
2025-10-20,0.474202,4.05916,2.11131,0.228722,2.95116,1.55713,6735.1298828125
2025-10-21,0.481817,3.56027,2.19558,0.226834,3.06895,1.82034,6735.35009765625
2025-10-22,0.504737,4.43494,2.42478,0.220811,3.38932,1.96001,6699.39990234375
2025-10-23,0.491015,4.68791,2.5095,0.233263,3.50774,2.39578,6738.43994140625
2025-10-24,0.494535,4.70747,2.5947,0.230418,3.62683,2.66714,6791.68994140625
2025-10-27,0.465954,4.07125,2.38267,0.220971,3.33046,2.73932,6875.16015625
2025-10-28,0.472577,3.50473,2.63081,0.206923,3.6773,2.79412,6890.89013671875
2025-10-29,0.453665,4.43636,2.41341,0.204941,3.37344,2.86946,6890.58984375
2025-10-30,0.464245,4.66343,2.41383,0.211715,3.37401,2.90429,6822.33984375
2025-10-31,0.469496,4.71146,2.59981,0.210668,3.63397,3.00315,6840.2001953125
2025-11-03,0.458444,3.94471,2.19012,0.221943,2.88931,1.72424,6851.97021484375
2025-11-04,0.459459,3.45775,2.49309,0.209794,3.289,1.5215,6771.5498046875
2025-11-05,0.43473,4.38773,2.37428,0.205295,3.13226,1.28483,6796.2900390625
2025-11-06,0.469904,4.47099,2.47997,0.218933,3.2717,1.46259,6720.31982421875
2025-11-07,0.485721,4.63814,2.45039,0.216678,3.23267,1.48526,6728.7998046875
2025-11-10,0.429058,4.12227,2.44347,0.218233,3.22354,2.84054,6832.43017578125
2025-11-11,0.448961,3.51348,2.97931,0.215911,3.93045,3.23777,6846.60986328125
2025-11-12,0.445952,4.04909,2.88832,0.206653,3.8104,2.22161,6850.919921875
2025-11-13,0.465511,4.58339,2.84182,0.222299,3.74907,1.74134,6737.490234375
2025-11-14,0.497747,4.68048,2.71338,0.218679,3.57961,1.68204,6734.10986328125
2025-11-17,0.464561,4.0939,2.47425,0.220872,3.26415,2.24376,6672.41015625
2025-11-18,0.461102,3.30558,2.73595,0.217517,3.60939,2.3513,6617.31982421875
2025-11-19,0.454933,4.36988,3.14608,0.207979,4.15046,2.20045,6642.16015625
2025-11-20,0.464125,4.62767,3.1367,0.217237,4.13808,2.20168,6538.759765625
2025-11-21,0.491114,4.68424,3.10946,0.219207,4.10214,1.98726,6602.990234375
2025-11-24,0.470054,4.0993,2.55759,0.218813,3.37409,2.20727,6705.1201171875
2025-11-25,0.499925,3.33196,2.91571,0.216293,3.84654,1.9492,6765.8798828125
2025-11-26,0.504613,4.24313,2.80242,0.206427,3.69708,1.99728,6812.60986328125
2025-11-28,0.314697,4.40802,2.75352,0.198421,3.63257,3.55414,6849.08984375
2025-12-01,0.498281,3.61532,2.50722,0.225776,4.0087,3.23217,6812.6298828125
2025-12-02,0.480305,3.36359,2.96988,0.217557,4.74843,3.34432,6829.3701171875
2025-12-03,0.466844,4.5457,2.87365,0.216592,4.59457,3.22357,6849.72021484375
2025-12-04,0.470567,4.85525,2.85095,0.225768,4.55828,3.45851,6857.1201171875
2025-12-05,0.484556,4.86217,2.96457,0.223908,4.73994,3.64186,6870.39990234375
2025-12-08,0.459676,4.33075,2.69894,0.227102,4.31523,3.32719,6846.509765625
2025-12-09,0.466211,3.67624,2.89849,0.221143,4.63429,3.3858,6840.509765625
2025-12-10,0.45541,4.55489,2.74829,0.216121,4.39414,2.56199,6886.68017578125
2025-12-11,0.480155,4.84895,2.64046,0.222606,4.22174,2.79199,6901.0
2025-12-12,0.495596,4.89497,2.78733,0.225978,4.45656,3.01819,6827.41015625
2025-12-15,0.453183,4.39632,3.07608,0.224368,4.91823,4.11939,6816.509765625
2025-12-16,0.473988,3.86147,3.21843,0.222404,5.14583,3.329,6800.259765625
2025-12-17,0.460547,4.64125,2.73249,0.221633,4.36888,2.57495,6721.43017578125
2025-12-18,0.480927,4.84398,2.47485,0.233488,3.95694,2.18959,6774.759765625
2025-12-19,0.504393,4.87715,2.32051,0.233683,3.71018,2.08222,6834.5
2025-12-22,0.480421,4.45219,2.33666,0.233972,3.736,2.69527,6878.490234375
2025-12-23,0.499156,3.77791,2.30429,0.23366,3.68424,2.09266,6909.7900390625
2025-12-24,0.460006,4.52911,2.27605,0.216514,3.6391,1.86939,6932.0498046875
2025-12-26,0.397776,1.81428,1.7602,0.217232,2.81432,2.06432,6929.93994140625
2025-12-29,0.45072,3.60002,1.89573,0.229003,3.03102,2.48023,6905.740234375
2025-12-30,0.494811,3.20315,2.39035,0.222611,3.82184,3.70948,6896.240234375
2025-12-31,0.482695,3.96506,2.73912,0.218479,4.37948,3.68864,6845.5
2026-01-02,0.4359,3.53653,2.41417,0.223375,4.17708,3.21445,6858.47021484375
2026-01-05,0.463105,4.22415,2.09162,0.2279,3.619,2.86345,6902.0498046875
2026-01-06,0.459178,3.64417,2.27828,0.213524,3.94197,2.34064,6944.81982421875
2026-01-07,0.425532,3.05747,2.15582,0.204002,3.73008,2.03683,6920.93017578125
2026-01-08,0.439072,4.15737,2.02327,0.216445,3.50073,2.04066,6921.4599609375
2026-01-09,0.457415,4.56684,1.95504,0.215772,3.38269,1.83955,6966.27978515625
2026-01-12,0.427511,4.6109,2.06022,0.217012,3.56467,3.16727,6977.27001953125
2026-01-13,0.426719,3.96183,2.27771,0.206205,3.94097,2.83472,6963.740234375
2026-01-14,0.410491,3.27774,2.11522,0.197368,3.65982,2.11513,6926.60009765625
2026-01-15,0.444456,3.68802,2.21782,0.215259,3.83735,2.91849,6944.47021484375
2026-01-16,0.460608,4.55327,2.45907,0.214632,4.25478,3.35707,6940.009765625
2026-01-20,0.432272,4.05297,2.72162,0.208533,4.70905,4.13956,6796.85986328125
2026-01-21,0.414891,3.15192,2.85807,0.196619,4.94513,3.87417,6875.6201171875
2026-01-22,0.44068,4.45838,2.6005,0.21068,4.49948,2.85813,6913.35009765625
2026-01-23,0.43718,4.72873,2.56991,0.210068,4.44654,3.23538,6915.60986328125
2026-01-26,0.268527,4.68475,3.44464,0.144777,5.96004,4.66439,6950.22998046875
2026-01-27,0.362427,4.05348,3.2892,0.189547,5.69109,4.77012,6978.60009765625
2026-01-28,0.383875,3.36334,3.37781,0.197291,5.84441,4.45597,6978.02978515625
2026-01-29,0.436883,4.30025,3.18869,0.209712,5.51719,4.30325,6969.009765625
2026-01-30,0.453736,4.6376,3.14444,0.214326,5.44062,4.17284,6939.02978515625
2026-02-02,0.415923,4.64855,3.95742,0.21739,5.58754,4.84451,6976.43994140625
2026-02-03,0.429521,4.09906,3.76944,0.204233,5.32213,4.07915,6917.81005859375
2026-02-04,0.412496,3.37182,3.46664,0.190149,4.89461,3.75059,6882.72021484375
2026-02-05,0.447261,4.35745,3.3994,0.206047,4.79967,4.16724,6798.39990234375
2026-02-06,0.472387,4.67527,3.41303,0.212573,4.81891,3.99905,6932.2998046875
2026-02-09,0.422469,4.65847,3.2703,0.213062,4.61739,3.9986,6964.81982421875
2026-02-10,0.437011,4.11266,3.01931,0.202104,4.26302,3.08916,6941.81005859375
2026-02-11,0.423065,3.25876,2.67515,0.196763,3.77709,2.56425,6941.47021484375
2026-02-12,0.465146,4.19422,2.84661,0.210889,4.01918,3.10628,6832.759765625
2026-02-13,0.499064,4.61368,2.8803,0.215588,4.06675,3.31672,6836.169921875
2026-02-17,0.461433,4.33782,2.41994,0.20662,3.41675,2.66104,6843.22021484375
2026-02-18,0.441755,3.44356,2.27722,0.193383,3.21524,2.26078,6881.31005859375
2026-02-19,0.462174,3.8313,2.28148,0.204464,3.22125,2.35214,6861.89013671875
2026-02-20,0.479429,4.58645,2.40354,0.207052,3.3936,2.759,6909.509765625
2026-02-23,0.364219,4.68955,2.65216,0.177344,3.74463,3.98177,6837.75
2026-02-24,0.391361,4.19585,3.00079,0.158367,4.23686,3.75599,6890.06982421875
2026-02-25,0.43643,3.51476,2.7886,0.191002,3.93727,2.76029,6946.1298828125
2026-02-26,0.475029,4.39224,2.66376,0.209894,3.76101,2.0461,6908.85986328125
2026-02-27,0.488458,4.73365,2.59,0.211341,3.65686,2.45118,6878.8798828125
2026-03-02,0.450634,4.65403,2.76108,0.198247,3.16777,3.55154,6881.6201171875
2026-03-03,0.442109,4.18031,3.30347,0.190669,3.79004,3.17557,6816.6298828125
2026-03-04,0.435299,3.50475,3.29485,0.189765,3.78015,2.43912,6869.5
2026-03-05,0.456215,4.30314,3.22625,0.20188,3.70145,2.15421,6830.7099609375
2026-03-06,0.475721,4.63114,2.93406,0.206399,3.36622,1.96679,6740.02001953125
2026-03-09,0.465874,4.66486,2.36308,0.207175,2.71114,1.60719,6795.990234375
2026-03-10,0.47384,4.18097,2.50239,0.204577,2.87097,1.27693,6781.47998046875
2026-03-11,0.447091,3.5449,2.65018,0.192535,3.04053,1.39493,6775.7998046875
2026-03-12,0.476679,4.30291,2.71982,0.207267,3.12043,2.04969,6672.6201171875
2026-03-13,0.49096,4.57053,2.62617,0.210587,3.01298,3.27498,6632.18994140625
2026-03-16,0.381964,4.60514,2.34904,0.204083,2.69503,2.42728,6699.3798828125
2026-03-17,0.457111,4.02683,2.9832,0.204578,3.42261,4.18524,6716.08984375
2026-03-18,0.473661,3.42846,3.14394,0.206166,3.60702,4.40071,6624.7001953125
2026-03-19,0.499917,4.28233,3.15883,0.209919,3.6241,3.11804,6606.490234375
2026-03-20,0.50065,4.5912,2.92619,0.21133,3.35719,2.12873,6506.47998046875
2026-03-23,0.461909,4.71691,2.29693,0.21748,2.63525,2.10476,6581.0
2026-03-24,0.4798,4.1296,2.85683,0.207517,3.27762,2.51795,6556.3701171875
2026-03-25,0.471794,3.40699,2.81196,0.202531,3.22613,2.28948,6591.89990234375
2026-03-26,0.488529,4.4221,2.64988,0.212587,3.04019,1.22598,6477.16015625
2026-03-27,0.498419,4.65755,2.5051,0.213608,2.87408,1.32059,6368.85009765625
2026-03-30,0.461029,4.44945,2.09376,0.221863,2.40215,1.41845,6343.72021484375
